"","Dia","Mes","Anio","pred"
"1685","21","7","17",1118.87921918256
"1686","22","7","17",217.256899382775
"1688","24","7","17",683.488139110653
"1689","25","7","17",958.13070930527
"1690","26","7","17",1109.77858353713
"1691","27","7","17",1253.88670513343
"1692","28","7","17",1375.08766184234
"1693","29","7","17",595.793864750673
"1695","31","7","17",955.898122231569
"1696","01","8","17",687.596401162271
"1697","02","8","17",824.607287487845
"1698","03","8","17",946.734141772884
"1699","04","8","17",1038.03895117847
"1700","05","8","17",139.436937569399
"1703","08","8","17",917.287382850772
"1704","09","8","17",1040.68515960842
"1705","10","8","17",1151.52008242544
"1706","11","8","17",1149.11674411282
"1707","12","8","17",231.138100281438
"1709","14","8","17",748.376621435155
"1710","15","8","17",922.499217277119
"1711","16","8","17",1035.71575654001
"1712","17","8","17",1087.75869701865
"1713","18","8","17",1111.34968516817
"1714","19","8","17",223.312826065581
"1717","22","8","17",916.591136249034
"1718","23","8","17",1104.00047672207
"1719","24","8","17",1072.26904812784
"1720","25","8","17",1183.56667010257
"1721","26","8","17",289.838382397446
"1723","28","8","17",969.674828156015
"1724","29","8","17",1295.12810161693
"1725","30","8","17",1581.13575632839
"1726","31","8","17",1344.67903124876
"1727","01","9","17",898.954595137253
"1728","02","9","17",0
"1730","04","9","17",618.548350669823
"1731","05","9","17",824.693407613345
"1732","06","9","17",1006.68689276653
"1733","07","9","17",1068.06078562459
"1734","08","9","17",1128.64557682575
"1735","09","9","17",206.667191646419
"1737","11","9","17",729.626143604178
"1738","12","9","17",916.394570325383
"1739","13","9","17",1083.2863409393
"1740","14","9","17",1123.07976363003
"1741","15","9","17",1133.8574112521
"1742","16","9","17",201.697788578011
"1744","18","9","17",691.859084659524
"1745","19","9","17",908.569296109527
"1746","20","9","17",1050.43216745624
"1747","21","9","17",1088.16952769111
"1748","22","9","17",1127.94933022402
"1749","23","9","17",269.982508760067
"1751","25","9","17",764.076069593921
"1752","26","9","17",975.094852441391
"1753","27","9","17",1220.85249593966
"1754","28","9","17",1344.37797035089
"1755","29","9","17",1506.48629559191
"1756","30","9","17",747.117788366386
"1758","02","10","17",471.196343380307
"1759","03","10","17",754.343628182919
"1760","04","10","17",949.622477192793
"1761","05","10","17",994.74710361874
"1762","06","10","17",1072.76654916763
"1763","07","10","17",190.413801990678
"1765","09","10","17",687.274215500882
"1766","10","10","17",959.129568835479
"1767","11","10","17",1060.70027012715
"1768","12","10","17",1086.44826633078
"1769","13","10","17",1149.36599734041
"1770","14","10","17",245.432779996123
"1773","17","10","17",895.368183428689
"1774","18","10","17",1022.93321118249
"1775","19","10","17",1078.62299211492
"1776","20","10","17",1116.51182385735
"1777","21","10","17",210.522544057196
"1779","23","10","17",750.58953261453
"1780","24","10","17",879.87853453788
"1781","25","10","17",1095.15019611689
"1782","26","10","17",1145.14854844679
"1783","27","10","17",1286.93215234076
"1784","28","10","17",466.730986716983
"1786","30","10","17",1227.72481222085
"1787","31","10","17",1152.2885176588
"1788","01","11","17",841.986223658053
"1789","02","11","17",877.347588081659
"1790","03","11","17",997.149924664376
"1791","04","11","17",147.052611737265
"1794","07","11","17",907.118374541098
"1795","08","11","17",1071.67720534655
"1796","09","11","17",1093.42546020223
"1797","10","11","17",1201.93586531694
"1798","11","11","17",258.130404671621
"1801","14","11","17",962.137352546543
"1802","15","11","17",1076.8890397729
"1803","16","11","17",1088.45605713383
"1804","17","11","17",1138.17447991015
"1805","18","11","17",220.363345726966
"1807","20","11","17",728.469325855176
"1808","21","11","17",927.227116607616
"1809","22","11","17",1070.98095874482
"1810","23","11","17",1156.74077731588
"1811","24","11","17",1122.68483101934
"1812","25","11","17",292.580330661364
"1814","27","11","17",898.889654338595
"1815","28","11","17",1183.4355592674
"1816","29","11","17",1449.51792411271
"1817","30","11","17",1633.8760569222
"1818","01","12","17",1265.71758270083
"1819","02","12","17",357.352307089421
"1821","04","12","17",985.3113382334
"1822","05","12","17",1191.45639517692
"1823","06","12","17",1373.4498803301
"1824","07","12","17",1434.82377318817
"1826","09","12","17",573.430179209996
"1828","11","12","17",1096.38913116776
"1829","12","12","17",1283.15755788896
"1830","13","12","17",1450.04932850288
"1831","14","12","17",1489.84275119361
"1832","15","12","17",1500.62039881568
"1833","16","12","17",568.460776141589
"1835","18","12","17",1058.6220722231
"1836","19","12","17",1275.3322836731
"1837","20","12","17",1417.19515501982
"1838","21","12","17",1454.93251525468
"1839","22","12","17",1494.71231778759
"1840","23","12","17",636.745496323644
"1843","26","12","17",1341.85784000497
"1844","27","12","17",1587.61548350324
"1845","28","12","17",1711.14095791447
"1846","29","12","17",1873.24928315549
"1847","30","12","17",1113.88077592996
"1484","01","1","17",0
"1491","08","1","17",0
"1492","09","1","17",0
"1498","15","1","17",0
"1505","22","1","17",0
"1512","29","1","17",0
"1519","05","2","17",0
"1526","12","2","17",0
"1533","19","2","17",0
"1540","26","2","17",0
"1547","05","3","17",0
"1554","12","3","17",0
"1561","19","3","17",0
"1562","20","3","17",0
"1568","26","3","17",0
"1575","02","4","17",0
"1582","09","4","17",0
"1586","13","4","17",0
"1587","14","4","17",0
"1589","16","4","17",0
"1596","23","4","17",0
"1603","30","4","17",0
"1604","01","5","17",0
"1610","07","5","17",0
"1617","14","5","17",0
"1624","21","5","17",0
"1631","28","5","17",0
"1632","29","5","17",0
"1638","04","6","17",0
"1645","11","6","17",0
"1652","18","6","17",0
"1653","19","6","17",0
"1659","25","6","17",0
"1660","26","6","17",0
"1666","02","7","17",0
"1667","03","7","17",0
"1673","09","7","17",0
"1680","16","7","17",0
"1684","20","7","17",0
"1687","23","7","17",0
"1694","30","7","17",0
"1701","06","8","17",0
"1702","07","8","17",0
"1708","13","8","17",0
"1715","20","8","17",0
"1716","21","8","17",0
"1722","27","8","17",0
"1729","03","9","17",0
"1736","10","9","17",0
"1743","17","9","17",0
"1750","24","9","17",0
"1757","01","10","17",0
"1764","08","10","17",0
"1771","15","10","17",0
"1772","16","10","17",0
"1778","22","10","17",0
"1785","29","10","17",0
"1792","05","11","17",0
"1793","06","11","17",0
"1799","12","11","17",0
"1800","13","11","17",0
"1806","19","11","17",0
"1813","26","11","17",0
"1820","03","12","17",0
"1825","08","12","17",0
"1827","10","12","17",0
"1834","17","12","17",0
"1841","24","12","17",0
"1842","25","12","17",0
"1848","31","12","17",0
